,country,sector,gas,emissions_quantity,year
2737,KAZ,oil-and-gas-production-and-transport,ch4,1005348.408,2021
2738,KAZ,oil-and-gas-production-and-transport,co2e_100yr,67972582.14,2021
2739,KAZ,oil-and-gas-production-and-transport,co2e_20yr,131355786.7,2021
2740,MDG,oil-and-gas-production-and-transport,co2,12781.89921,2021
2741,MDG,oil-and-gas-production-and-transport,ch4,83.81544954,2021
2742,MDG,oil-and-gas-production-and-transport,co2e_100yr,15279.59961,2021
2743,MDG,oil-and-gas-production-and-transport,co2e_20yr,20256.89599,2021
2744,MYS,oil-and-gas-production-and-transport,co2,83387938.62,2021
2745,MYS,oil-and-gas-production-and-transport,ch4,673236.9323,2021
2746,MYS,oil-and-gas-production-and-transport,co2e_100yr,103450399.2,2021
2747,MYS,oil-and-gas-production-and-transport,co2e_20yr,144651614.1,2021
2748,NZL,oil-and-gas-production-and-transport,co2,770744.6831,2021
2749,NZL,oil-and-gas-production-and-transport,ch4,39267.18939,2021
2750,NZL,oil-and-gas-production-and-transport,co2e_100yr,1940906.927,2021
2751,NZL,oil-and-gas-production-and-transport,co2e_20yr,4403913.683,2021
2752,OMN,oil-and-gas-production-and-transport,co2,22644933.95,2021
2753,OMN,oil-and-gas-production-and-transport,ch4,732256.7151,2021
2754,OMN,oil-and-gas-production-and-transport,co2e_100yr,44466184.06,2021
2755,OMN,oil-and-gas-production-and-transport,co2e_20yr,89797151.44,2021
2756,PAK,oil-and-gas-production-and-transport,co2,7009601.366,2021
2757,PAK,oil-and-gas-production-and-transport,ch4,362211.1241,2021
2758,PAK,oil-and-gas-production-and-transport,co2e_100yr,17803492.86,2021
2759,PAK,oil-and-gas-production-and-transport,co2e_20yr,38408049.55,2021
2760,PHL,oil-and-gas-production-and-transport,co2,561119.1158,2021
2761,PHL,oil-and-gas-production-and-transport,ch4,31959.59219,2021
2762,PHL,oil-and-gas-production-and-transport,co2e_100yr,1513514.963,2021
2763,PHL,oil-and-gas-production-and-transport,co2e_20yr,3426089.533,2021
2764,PNG,oil-and-gas-production-and-transport,co2,4343655.268,2021
2765,PNG,oil-and-gas-production-and-transport,ch4,105852.7076,2021
2766,PNG,oil-and-gas-production-and-transport,co2e_100yr,7498065.954,2021
2767,PNG,oil-and-gas-production-and-transport,co2e_20yr,14018795.41,2021
2768,PRK,oil-and-gas-production-and-transport,co2,102775.0217,2021
2769,PRK,oil-and-gas-production-and-transport,ch4,4782.70464,2021
2770,PRK,oil-and-gas-production-and-transport,co2e_100yr,245299.6199,2021
2771,PRK,oil-and-gas-production-and-transport,co2e_20yr,529551.1816,2021
2772,QAT,oil-and-gas-production-and-transport,co2,62099470.01,2021
2773,QAT,oil-and-gas-production-and-transport,ch4,1612603.051,2021
2774,QAT,oil-and-gas-production-and-transport,co2e_100yr,110155040.9,2021
2775,QAT,oil-and-gas-production-and-transport,co2e_20yr,218079323.8,2021
2776,NGA,oil-and-gas-production-and-transport,co2e_100yr,65481391.2,2021
2777,NGA,oil-and-gas-production-and-transport,co2e_20yr,129623084.3,2021
2778,NLD,oil-and-gas-production-and-transport,co2,3709424.989,2021
2779,NLD,oil-and-gas-production-and-transport,ch4,186594.4552,2021
2780,NLD,oil-and-gas-production-and-transport,co2e_100yr,9269939.754,2021
2781,NLD,oil-and-gas-production-and-transport,co2e_20yr,19318282.66,2021
2782,PER,oil-and-gas-production-and-transport,co2,4570065.483,2021
2783,PER,oil-and-gas-production-and-transport,ch4,127395.5053,2021
2784,PER,oil-and-gas-production-and-transport,co2e_100yr,8366451.542,2021
2785,PER,oil-and-gas-production-and-transport,co2e_20yr,17228625.88,2021
2786,NOR,oil-and-gas-production-and-transport,co2,33796485.72,2021
2787,NOR,oil-and-gas-production-and-transport,ch4,1513567.644,2021
2788,NOR,oil-and-gas-production-and-transport,co2e_100yr,78900801.5,2021
2789,NOR,oil-and-gas-production-and-transport,co2e_20yr,174340395.0,2021
2790,SRB,oil-and-gas-production-and-transport,co2,273578.8768,2021
2791,SRB,oil-and-gas-production-and-transport,ch4,7160.651518,2021
2792,SRB,oil-and-gas-production-and-transport,co2e_100yr,486966.292,2021
2793,SRB,oil-and-gas-production-and-transport,co2e_20yr,944606.0853,2021
2794,SSD,oil-and-gas-production-and-transport,co2,1969781.309,2021
2795,SSD,oil-and-gas-production-and-transport,ch4,63811.71678,2021
2796,SSD,oil-and-gas-production-and-transport,co2e_100yr,3871370.469,2021
2797,SSD,oil-and-gas-production-and-transport,co2e_20yr,7590392.685,2021
2798,SUR,oil-and-gas-production-and-transport,co2,197795.0492,2021
2799,SUR,oil-and-gas-production-and-transport,ch4,6447.241786,2021
2800,SUR,oil-and-gas-production-and-transport,co2e_100yr,389922.8544,2021
2801,SUR,oil-and-gas-production-and-transport,co2e_20yr,774481.2986,2021
2802,SVN,oil-and-gas-production-and-transport,co2,274.0616734,2021
2803,SVN,oil-and-gas-production-and-transport,ch4,25.38980834,2021
2804,SVN,oil-and-gas-production-and-transport,co2e_100yr,1030.677962,2021
2805,SVN,oil-and-gas-production-and-transport,co2e_20yr,2455.018879,2021
2806,TCD,oil-and-gas-production-and-transport,co2,1298810.415,2021
2807,TCD,oil-and-gas-production-and-transport,ch4,52040.36629,2021
2808,TCD,oil-and-gas-production-and-transport,co2e_100yr,2849613.33,2021
2809,TCD,oil-and-gas-production-and-transport,co2e_20yr,5841899.613,2021
2810,TKM,oil-and-gas-production-and-transport,co2,82642037.4,2021
2811,TKM,oil-and-gas-production-and-transport,ch4,2830158.346,2021
2812,TKM,oil-and-gas-production-and-transport,co2e_100yr,166980756.1,2021
2813,TKM,oil-and-gas-production-and-transport,co2e_20yr,339405837.1,2021
2814,TLS,oil-and-gas-production-and-transport,co2,1645345.358,2021
2815,TLS,oil-and-gas-production-and-transport,ch4,45937.56793,2021
2816,RUS,oil-and-gas-production-and-transport,co2,622959632.3,2021
2817,RUS,oil-and-gas-production-and-transport,ch4,18681548.64,2021
2818,RUS,oil-and-gas-production-and-transport,co2e_100yr,1179669782.0,2021
2819,RUS,oil-and-gas-production-and-transport,co2e_20yr,2354400216.0,2021
2820,SAU,oil-and-gas-production-and-transport,co2,80120225.18,2021
2821,SAU,oil-and-gas-production-and-transport,ch4,2602512.294,2021
2822,SAU,oil-and-gas-production-and-transport,co2e_100yr,157675091.6,2021
2823,SAU,oil-and-gas-production-and-transport,co2e_20yr,317483497.4,2021
2824,THA,oil-and-gas-production-and-transport,co2,26455548.25,2021
2825,THA,oil-and-gas-production-and-transport,ch4,265117.1102,2021
2826,SEN,oil-and-gas-production-and-transport,co2,908.9847953,2021
2827,SEN,oil-and-gas-production-and-transport,ch4,52.27737859,2021
2828,SEN,oil-and-gas-production-and-transport,co2e_100yr,2466.850677,2021
2829,SEN,oil-and-gas-production-and-transport,co2e_20yr,5725.332486,2021
2830,TLS,oil-and-gas-production-and-transport,co2e_100yr,3014284.882,2021
2831,TLS,oil-and-gas-production-and-transport,co2e_20yr,5846764.652,2021
2832,TTO,oil-and-gas-production-and-transport,co2,6929601.795,2021
2833,TTO,oil-and-gas-production-and-transport,ch4,234295.3199,2021
2834,TTO,oil-and-gas-production-and-transport,co2e_100yr,13911602.33,2021
2835,TTO,oil-and-gas-production-and-transport,co2e_20yr,27322987.89,2021
2836,TUN,oil-and-gas-production-and-transport,co2,911689.3174,2021
2837,TUN,oil-and-gas-production-and-transport,ch4,37381.00354,2021
2838,TUN,oil-and-gas-production-and-transport,co2e_100yr,2025643.223,2021
2839,TUN,oil-and-gas-production-and-transport,co2e_20yr,4407551.781,2021
2840,TZA,oil-and-gas-production-and-transport,co2,246552.2981,2021
2841,TZA,oil-and-gas-production-and-transport,ch4,15118.43909,2021
2842,TZA,oil-and-gas-production-and-transport,co2e_100yr,697081.7831,2021
2843,TZA,oil-and-gas-production-and-transport,co2e_20yr,1547499.88,2021
2844,UKR,oil-and-gas-production-and-transport,co2,3835914.708,2021
2845,UKR,oil-and-gas-production-and-transport,ch4,177385.0772,2021
2846,UKR,oil-and-gas-production-and-transport,co2e_100yr,9121990.009,2021
2847,UKR,oil-and-gas-production-and-transport,co2e_20yr,19370027.45,2021
2848,VNM,oil-and-gas-production-and-transport,co2,3855808.915,2021
2849,VNM,oil-and-gas-production-and-transport,ch4,126860.749,2021
2850,VNM,oil-and-gas-production-and-transport,co2e_100yr,7636259.235,2021
2851,VNM,oil-and-gas-production-and-transport,co2e_20yr,15382083.64,2021
2852,YEM,oil-and-gas-production-and-transport,co2,1262537.288,2021
2853,YEM,oil-and-gas-production-and-transport,ch4,56736.17056,2021
2854,YEM,oil-and-gas-production-and-transport,co2e_100yr,2953275.171,2021
2855,YEM,oil-and-gas-production-and-transport,co2e_20yr,6129443.716,2021
2860,UZB,oil-and-gas-production-and-transport,co2,10745925.45,2021
2861,UZB,oil-and-gas-production-and-transport,ch4,516076.6804,2021
2862,UZB,oil-and-gas-production-and-transport,co2e_100yr,26125010.53,2021
2863,UZB,oil-and-gas-production-and-transport,co2e_20yr,55955066.62,2021
2864,VEN,oil-and-gas-production-and-transport,co2,45236898.35,2021
2865,VEN,oil-and-gas-production-and-transport,ch4,709095.9636,2021
2866,USA,oil-and-gas-production-and-transport,co2,466587716.1,2021
2867,USA,oil-and-gas-production-and-transport,ch4,17711663.3,2021
2868,USA,oil-and-gas-production-and-transport,co2e_100yr,994395282.4,2021
2869,USA,oil-and-gas-production-and-transport,co2e_20yr,2079426180.0,2021
3022,KOR,oil-and-gas-production-and-transport,co2,40542.45954,2015
3023,KOR,oil-and-gas-production-and-transport,ch4,1985.243113,2015
3024,KOR,oil-and-gas-production-and-transport,co2e_100yr,99702.70431,2015
3025,KOR,oil-and-gas-production-and-transport,co2e_20yr,217126.088,2015
3658,KOR,oil-and-gas-production-and-transport,co2,47128.75785,2016
3659,KOR,oil-and-gas-production-and-transport,ch4,2212.289533,2016
3660,KOR,oil-and-gas-production-and-transport,co2e_100yr,113054.9859,2016
3661,KOR,oil-and-gas-production-and-transport,co2e_20yr,244854.9458,2016
4305,KOR,oil-and-gas-production-and-transport,co2,91226.93563,2017
4306,KOR,oil-and-gas-production-and-transport,ch4,4610.073771,2017
4307,KOR,oil-and-gas-production-and-transport,co2e_100yr,228607.134,2017
4308,KOR,oil-and-gas-production-and-transport,co2e_20yr,503498.1642,2017
4957,KOR,oil-and-gas-production-and-transport,co2,99683.53796,2018
4958,KOR,oil-and-gas-production-and-transport,ch4,5000.287538,2018
4959,KOR,oil-and-gas-production-and-transport,co2e_100yr,248692.1066,2018
4960,KOR,oil-and-gas-production-and-transport,co2e_20yr,545901.2451,2018
5563,KOR,oil-and-gas-production-and-transport,co2,116601.2758,2019
5564,KOR,oil-and-gas-production-and-transport,ch4,5801.536551,2019
5565,KOR,oil-and-gas-production-and-transport,co2e_100yr,289487.065,2019
5566,KOR,oil-and-gas-production-and-transport,co2e_20yr,633079.4112,2019
6207,KOR,oil-and-gas-production-and-transport,co2,127606.003,2020
6208,KOR,oil-and-gas-production-and-transport,ch4,6316.070666,2020
6209,KOR,oil-and-gas-production-and-transport,co2e_100yr,315824.9089,2020
6210,KOR,oil-and-gas-production-and-transport,co2e_20yr,690163.3979,2020
6849,KOR,oil-and-gas-production-and-transport,co2,102775.0217,2021
6850,KOR,oil-and-gas-production-and-transport,ch4,4782.70464,2021
6851,KOR,oil-and-gas-production-and-transport,co2e_100yr,245299.6199,2021
6852,KOR,oil-and-gas-production-and-transport,co2e_20yr,529551.1816,2021
8722,NGA,oil-and-gas-production-and-transport,co2e_100yr,80684565.22,2015
8723,NGA,oil-and-gas-production-and-transport,co2e_20yr,161836890.7,2015
8724,NLD,oil-and-gas-production-and-transport,co2,8224941.278,2015
8725,NLD,oil-and-gas-production-and-transport,ch4,500298.5833,2015
8726,NLD,oil-and-gas-production-and-transport,co2e_100yr,23133839.06,2015
8727,NLD,oil-and-gas-production-and-transport,co2e_20yr,49954658.48,2015
8728,VEN,oil-and-gas-production-and-transport,co2e_100yr,170542151.3,2015
8729,VEN,oil-and-gas-production-and-transport,co2e_20yr,260363892.0,2015
8730,ARE,oil-and-gas-production-and-transport,co2,59670526.95,2016
8731,ARE,oil-and-gas-production-and-transport,ch4,1337410.65,2016
8732,ARE,oil-and-gas-production-and-transport,co2e_100yr,99525364.32,2016
8733,ARE,oil-and-gas-production-and-transport,co2e_20yr,192591797.1,2016
8734,AUS,oil-and-gas-production-and-transport,co2,40425609.82,2016
8735,AUS,oil-and-gas-production-and-transport,ch4,1002709.765,2016
8736,AUS,oil-and-gas-production-and-transport,co2e_100yr,70306360.81,2016
8737,AUS,oil-and-gas-production-and-transport,co2e_20yr,130448356.6,2016
8738,THA,oil-and-gas-production-and-transport,co2e_100yr,45471249.82,2016
8739,THA,oil-and-gas-production-and-transport,co2e_20yr,67949674.13,2016
8740,VEN,oil-and-gas-production-and-transport,co2e_20yr,255363823.0,2016
8741,NLD,oil-and-gas-production-and-transport,co2,7133376.89,2017
8742,NLD,oil-and-gas-production-and-transport,ch4,418963.0818,2017
8743,NLD,oil-and-gas-production-and-transport,co2e_100yr,19618476.73,2017
8744,NLD,oil-and-gas-production-and-transport,co2e_20yr,42091040.03,2017
8745,ARE,oil-and-gas-production-and-transport,ch4,1311175.813,2018
8746,ARE,oil-and-gas-production-and-transport,co2e_100yr,95563409.53,2018
8747,ARE,oil-and-gas-production-and-transport,co2e_20yr,187112477.9,2018
8748,AUS,oil-and-gas-production-and-transport,co2,61037892.86,2018
8749,AUS,oil-and-gas-production-and-transport,ch4,1282465.835,2018
8750,AUS,oil-and-gas-production-and-transport,co2e_100yr,99255374.73,2018
8751,AUS,oil-and-gas-production-and-transport,co2e_20yr,174782978.3,2018
8752,NGA,oil-and-gas-production-and-transport,ch4,1248293.879,2018
8753,NGA,oil-and-gas-production-and-transport,co2e_100yr,75537483.28,2018
8754,NGA,oil-and-gas-production-and-transport,co2e_20yr,150212168.1,2018
8755,NLD,oil-and-gas-production-and-transport,co2,6179602.025,2018
8756,VEN,oil-and-gas-production-and-transport,co2e_100yr,125197106.0,2018
8757,VEN,oil-and-gas-production-and-transport,co2e_20yr,196786451.2,2018
8758,BEL,oil-and-gas-production-and-transport,co2e_20yr,1840.542352,2019
8759,NGA,oil-and-gas-production-and-transport,co2e_20yr,146220275.2,2019
8760,NLD,oil-and-gas-production-and-transport,co2,5182534.596,2019
8761,NLD,oil-and-gas-production-and-transport,ch4,294545.7173,2019
8762,NLD,oil-and-gas-production-and-transport,co2e_100yr,13959996.97,2019
8763,NLD,oil-and-gas-production-and-transport,co2e_20yr,29764668.72,2019
8764,VEN,oil-and-gas-production-and-transport,co2e_100yr,107994841.1,2019
8765,VEN,oil-and-gas-production-and-transport,co2e_20yr,179989167.5,2019
8766,ARE,oil-and-gas-production-and-transport,co2,50337277.51,2020
8767,ARE,oil-and-gas-production-and-transport,ch4,1229036.245,2020
8768,ARE,oil-and-gas-production-and-transport,co2e_100yr,86962557.62,2020
8769,ARE,oil-and-gas-production-and-transport,co2e_20yr,172460763.5,2020
8770,NLD,oil-and-gas-production-and-transport,co2e_100yr,10616775.58,2020
8771,NLD,oil-and-gas-production-and-transport,co2e_20yr,22327508.19,2020
8772,UZB,oil-and-gas-production-and-transport,co2e_100yr,23548907.93,2020
8773,UZB,oil-and-gas-production-and-transport,co2e_20yr,50175345.54,2020
8774,VEN,oil-and-gas-production-and-transport,co2,54954001.58,2020
8775,BEL,oil-and-gas-production-and-transport,co2,5293.028337,2021
8776,BEL,oil-and-gas-production-and-transport,ch4,361.8951878,2021
8777,BEL,oil-and-gas-production-and-transport,co2e_100yr,16077.50493,2021
8778,BEL,oil-and-gas-production-and-transport,co2e_20yr,36722.45251,2021
8779,NGA,oil-and-gas-production-and-transport,co2,33884556.16,2021
8780,NGA,oil-and-gas-production-and-transport,ch4,1060296.478,2021
8781,THA,oil-and-gas-production-and-transport,co2e_100yr,34356038.13,2021
8782,THA,oil-and-gas-production-and-transport,co2e_20yr,51180980.3,2021
8783,VEN,oil-and-gas-production-and-transport,co2e_100yr,66367958.07,2021
8784,VEN,oil-and-gas-production-and-transport,co2e_20yr,107782326.6,2021
