iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
PHL,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.488274,
PNG,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.488466,
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.488651,
QAT,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.488846,
RUS,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489041,
SAU,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489227,
SEN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489413,
SRB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489602,
SSD,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489788,
SUR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.489988,
TCD,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.490174,
THA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.490366,
TKM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.490555,
TLS,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.490744,
TTO,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.490933,
TUN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.491122,
TZA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.491306,
UKR,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.491496,
USA,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.491684,
UZB,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.491882,
VEN,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.492068,
VNM,2016-01-01 00:00:00,2016-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.492254,
AGO,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.492438,
ALB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.492625,
ARE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.492812,
ARG,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.493002,
AUS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.493196,
AZE,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.493383,
BEN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.493576,
BGD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.493764,
BGR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.49395,
BHR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.494131,
BLZ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.494306,
BOL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.494482,
BRA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.494654,
BRB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.49482,
CAN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.49499,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.495156,
CHN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.495328,
CIV,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.495503,
CMR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.495674,
COD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.495847,
COG,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496019,
COL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496189,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496358,
DEU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496533,
DNK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496702,
DZA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.496875,
ECU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497041,
EGY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497212,
ESP,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497381,
EST,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497545,
FRA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497714,
GAB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.497888,
GBR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.498057,
GEO,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.498233,
GHA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.4984,
GNQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.498567,
GRC,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.498736,
GTM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.498912,
HRV,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.499083,
IDN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.49925,
IND,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.499425,
IRL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.499593,
IRN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.499765,
IRQ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.49993,
ISR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.500099,
ITA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.500268,
JOR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.500434,
JPN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.500606,
KAZ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.500775,
KGZ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50094,
KWT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501113,
LBY,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501282,
MAR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501452,
MDG,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501621,
MEX,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501792,
MMR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.501965,
MOZ,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.502135,
MYS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.502307,
NGA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.502473,
NLD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50264,
NOR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.502811,
NZL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.502981,
OMN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50315,
PAK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.503318,
PER,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50349,
PHL,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.503659,
PNG,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.503832,
PRK,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504001,
QAT,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504154,
RUS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504309,
SAU,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504461,
SEN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504615,
SRB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504772,
SSD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.504927,
SUR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505083,
SVN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505235,
TCD,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505387,
THA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505543,
TKM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505701,
TLS,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.505853,
TTO,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506009,
TUN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506162,
TZA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506322,
UKR,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506474,
USA,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506627,
UZB,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506782,
VEN,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.506933,
VNM,2017-01-01 00:00:00,2017-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.507092,
AGO,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.507244,
ALB,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.5074,
ARE,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.507556,
ARG,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.507711,
AUS,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.507868,
AZE,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508019,
BEN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508173,
BGD,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508326,
BGR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50848,
BHR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508637,
BLZ,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508794,
BOL,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.508949,
BRA,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.509101,
BRB,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.509254,
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.509417,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.50958,
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.509737,
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.509894,
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510045,
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510209,
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510362,
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510516,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510671,
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510824,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.510982,
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.51114,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.511294,
EGY,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.511451,
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.511605,
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.511759,
FRA,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.511917,
GAB,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512073,
GBR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512227,
GEO,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512395,
GHA,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512557,
GNQ,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512711,
GRC,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.512871,
GTM,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513024,
HRV,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513185,
IDN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513347,
IND,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513516,
IRL,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513679,
IRN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.513836,
IRQ,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514001,
ISR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514164,
ITA,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.51433,
JOR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514491,
JPN,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514663,
KAZ,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514827,
KGZ,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.514988,
KWT,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.51515,
LBY,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.515314,
MAR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.515471,
MDG,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.515643,
MEX,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.515801,
MMR,2018-01-01 00:00:00,2018-12-31 00:00:00,oil-and-gas-production-and-transport,n2o,0,tonnes,annual,2022-09-05 15:48:05.515949,
